rating,review,split
positive,good food at good prices best part about this place is the lady that runs the show over there her name is misty . ask fo her and you won t leave unsatisfied . they should definitely pay her more . ,test
positive,went there last night to get my home key made . saw a uniformed phoenix police officer in the store . not sure if this is a one time thing or they always have an officer on duty . but overall service was great and fast . definitely a place to go to for all your hands on projects . ,test
positive,great servings for a low price . the best chinese i ve had in the area . egg drop soup is my favorite ! ,test
positive,"i have been going to this place for over years , i moved back to mt and when i visit vegas , i always go to hh . i get the cheeseburger and the hot chicken tenders . yum . ",test
positive,best deli in town . great for us ethnic types . i think even a goy would enjoy a little nosh here . n nthe booths could be a bit more comfortable but i think if they were the nap that i want after the gigantic pastrami would come to easily . n ni will quit my kvetching and eat . n nmangiare . ,test
positive,best ever massage i have ever had ! xoxoxo,test
positive,shrimp cocktails and margaritas ! ! ! ! hands down ! the best in this side of town and the guys working here have the best customer service ! ,test
positive,"i went here because i really wanted potato skins and i had an awful experience at gallaghers and left . the food here was not bad , but overpriced , and the service was above average . i would go back , but would probably prefer happy hour ",test
positive,bruschetta and panini sandwiches,test
positive,denise is so nice . love my nails . she is amazing at everything and i am lucky to have found her here . ,test
positive,"would be a star if they brought siad back . when he ran it , it was clean , fast and the waitresses looked like they could work anywhere . not so much anymore . ",test
positive,great place to relax after work . can t find a better place for thirsty thursday ! the apps selection can t be beat ! ,test
positive,been going to metro for over yrs they are the best plating company i have ever fond . i ve got gold parts show chrome . polish done . never had one part that looked . bad thank you metro . ,test
