rating,review,split
negative,"too many tvs tuned to horse racing , bartender and servers all must ve been having bad days . can t comment on the food . two stars for good beer selection , but lots of better choices nearby . ",train
negative,worse thai food i had in a while . tasted very watery . no flavor at all had a curry . was pretty much coconut water with very little veggies and almost no taste . ,train
negative,wowza called to ask a question about menu and location joe said hey i m really busy right now can you call back in ? ummm really ? mind you it was pm . . . . ,train
negative,"i do not recommend this firm . they are extremely unprofessional , incompetent , rude . they don t return calls . ",train
negative,i was told there was a gluten free menu but that was not the case . horrible options if you are gluten free . ,train
negative,"despicable service at the bar , very selective about who they serve , and incredibly rude when you request service after they ignore you for minutes . ",train
negative,worst chinese i ve had in pittsburgh . i ordered pork fried rice . ,train
negative,"rude staff , almost made me feel like it was a bourden to them for me being in thier store . . . . thumbs down all around",train
negative,jordans has been closed for years now . much to my dissapointment because i always enjoyed going here for lunch and getting their tostadas . n nrip jordans . ,train
negative,"lousy food , fox news blaring everywhere what s up with that ? ? . n nbut free wifi . n nand a three letter code that s fun to pronounce ! ",train
negative,"closed . . . gone under , outta here . . see ya later , bye bye . . ",train
negative,lame school . waste of time and money . ,train
negative,"servers are chatting , not paying attention to tables . i can see my salad is ready at the window . worst serves ever . ",train
negative,"the store is small and uncomfortable , but the products are decent . ",train
negative,worst service ever they made up a story about getting a new oven in please ! ! ! make the order lazy asses ! ! ,train
negative,worst service ever . ,train
negative,i didn t feel that good spending my money here food was ok but the customer service not that great,train
negative,quick and fast food here ! not the best,train
negative,"not impressed . my dollar pizza was not only cold when it showed up , but flavorless as well . at least my toddlers seem to like it . . . ",train
